Name,Address,Bedrooms,Price,Rent,Area,Furnishing,property_price,property_price_lakhs,initial_monthly_rent,down_payment_pct,down_payment,loan_amount,monthly_emi,effective_monthly_emi,chosen_tax_regime,total_tax_paid,total_tax_old,total_tax_new,final_property_value,final_buying_wealth,final_renting_wealth,decision
"3 BHK Apartment for Sale in Natural Quest, Survey Park Kolkata",survey park,3,18000000.0,36586,1561.0,Unfurnished,18000000.0,180.0,36586,0.25,4500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,69654320.0,60114320.0,49847337.0,BUY
"4 BHK Apartment for Sale in Project Southern Avenue, Southern Avenue Kolkata",southern avenue,4,30800000.0,81901,1800.0,Unfurnished,30800000.0,308.0,81901,0.25,7700000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,119186281.0,102862281.0,51801750.0,BUY
"2 BHK Apartment for Sale in DTC Rajarhat, Rajarhat Kolkata",rajarhat,2,5000000.0,17050,682.0,Unfurnished,5000000.0,50.0,17050,0.2,1000000.0,4000000.0,33483.0,33483.0,DYNAMIC,9579718.0,12319530.0,9579718.0,19348422.0,16698422.0,24211804.0,RENT
3 BHK Apartment for Sale in Ballygunge Kolkata,ballygunge,3,29000000.0,88400,1700.0,Unfurnished,29000000.0,290.0,88400,0.25,7250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,112220849.0,96850849.0,48774375.0,BUY
"1 BHK Apartment for Sale in Krishna Kamdhenu, Kestopur Kolkata",kestopur,1,2770000.0,8919,553.0,Unfurnished,2770000.0,27.7,8919,0.1,277000.0,2493000.0,20868.0,20868.0,DYNAMIC,9579718.0,12690080.0,9579718.0,10719026.0,9250926.0,14194158.0,RENT
"3 BHK Apartment for Sale in Uniworld City, Action Area 3 Kolkata",action area 3,3,14000000.0,46425,1628.0,Furnished,14000000.0,140.0,46425,0.25,3500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,54175582.0,46755582.0,32468431.0,BUY
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",maheshtala,3,5500000.0,26655,1377.0,Semi-Furnished,5500000.0,55.0,26655,0.2,1100000.0,4400000.0,36831.0,36831.0,DYNAMIC,9579718.0,12270179.0,9579718.0,21283265.0,18368265.0,18416213.0,RENT
"2 BHK Apartment for Sale in Merlin Oikyo, Baruipur Kolkata",baruipur,2,2700000.0,10132,502.0,Furnished,2700000.0,27.0,10132,0.1,270000.0,2430000.0,20341.0,20341.0,DYNAMIC,9579718.0,12719029.0,9579718.0,10448148.0,9017148.0,12642536.0,RENT
4 BHK Builder Floor for Sale in Phool Bagan Kankurgachi Kolkata,phool bagan,4,13000000.0,38919,1440.0,Semi-Furnished,13000000.0,130.0,38919,0.25,3250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,50305898.0,43415898.0,38912326.0,BUY
"2 BHK Apartment for Sale in Eden Richmond Enclave, Narendrapur Rajpur Sonarpur Kolkata",narendrapur,2,3500000.0,16011,809.0,Semi-Furnished,3500000.0,35.0,16011,0.2,700000.0,2800000.0,23438.0,23438.0,DYNAMIC,9579718.0,12572527.0,9579718.0,13543896.0,11688896.0,12749228.0,RENT
"4 BHK Apartment for Sale in Greenfield City Classic Premium, Behala Kolkata",behala,4,6500000.0,25721,1358.0,Unfurnished,6500000.0,65.0,25721,0.2,1300000.0,5200000.0,43527.0,43527.0,DYNAMIC,9579718.0,12200900.0,9579718.0,25152949.0,21707949.0,28003661.0,RENT
"2 BHK Apartment for Sale in Srijan Realty and Primarc Group and Riya Group Southwinds, Rajpur Kolkata",rajpur,2,7000000.0,9364,643.0,Semi-Furnished,7000000.0,70.0,9364,0.2,1400000.0,5600000.0,46876.0,46876.0,DYNAMIC,9579718.0,12174751.0,9579718.0,27087791.0,23377791.0,43286686.0,RENT
1 BHK Apartment for Sale in Agarpara Kolkata,agarpara,1,1100000.0,3869,380.0,Semi-Furnished,1100000.0,11.0,3869,0.1,110000.0,990000.0,8287.0,8287.0,DYNAMIC,9579718.0,13508957.0,9579718.0,4256653.0,3673653.0,5374298.0,RENT
"3 BHK Apartment for Sale in Ascon Era, Rajarhat Kolkata",rajarhat,3,9200000.0,30250,1210.0,Unfurnished,9200000.0,92.0,30250,0.25,2300000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,35601097.0,30725097.0,41739521.0,RENT
2 BHK Apartment for Sale in Ichapur Howrah Kolkata,ichapur howrah,2,3000000.0,4875,750.0,Unfurnished,3000000.0,30.0,4875,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,18210448.0,RENT
"2 BHK Apartment for Sale in Mahamaya Apartment, Garia Kolkata",garia,2,3150000.0,12190,755.0,Furnished,3150000.0,31.5,12190,0.2,630000.0,2520000.0,21094.0,21094.0,DYNAMIC,9579718.0,12677731.0,9579718.0,12189506.0,10520006.0,13855006.0,RENT
"1 BHK Apartment for Sale in Akashdeep, Barrackpore Kolkata",barrackpore,1,2800000.0,8440,633.0,Semi-Furnished,2800000.0,28.0,8440,0.1,280000.0,2520000.0,21094.0,21094.0,DYNAMIC,9579718.0,12677731.0,9579718.0,10835116.0,9351116.0,14778277.0,RENT
"1 BHK Apartment for Sale in Shriram Sunshine 2, Uttar Para Kolkata",uttar para,1,2200000.0,5342,306.0,Unfurnished,2200000.0,22.0,5342,0.1,220000.0,1980000.0,16574.0,16574.0,DYNAMIC,9579718.0,12935946.0,9579718.0,8513306.0,7347306.0,12464804.0,RENT
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",maheshtala,3,6500000.0,18389,950.0,Unfurnished,6500000.0,65.0,18389,0.2,1300000.0,5200000.0,43527.0,43527.0,DYNAMIC,9579718.0,12200900.0,9579718.0,25152949.0,21707949.0,34631717.0,RENT
2 BHK Builder Floor for Sale in Nayabad Kolkata,nayabad,2,3920000.0,21069,920.0,Unfurnished,3920000.0,39.2,21069,0.2,784000.0,3136000.0,26250.0,26250.0,DYNAMIC,9579718.0,12477851.0,9579718.0,15169163.0,13091563.0,10883459.0,BUY
3 BHK Villa for Sale in Joka Kolkata,joka,3,7350000.0,28283,1400.0,Semi-Furnished,7350000.0,73.5,28283,0.2,1470000.0,5880000.0,49219.0,49219.0,DYNAMIC,9579718.0,12161458.0,9579718.0,28442181.0,24546681.0,32491386.0,RENT
3 BHK Apartment for Sale in Alipore Kolkata,alipore,3,33000000.0,211376,1920.0,Unfurnished,33000000.0,330.0,211376,0.25,8250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,127699587.0,110209587.0,55501875.0,BUY
"2 BHK Apartment for Sale in Naktala, Garia Kolkata",naktala,2,4500000.0,14447,601.0,Furnished,4500000.0,45.0,14447,0.2,900000.0,3600000.0,30134.0,30134.0,DYNAMIC,9579718.0,12382131.0,9579718.0,17413580.0,15028580.0,22583939.0,RENT
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",maheshtala,3,3700000.0,23926,1236.0,Semi-Furnished,3700000.0,37.0,23926,0.2,740000.0,2960000.0,24777.0,24777.0,DYNAMIC,9579718.0,12523973.0,9579718.0,14317833.0,12356833.0,5899672.0,BUY
"2 BHK Apartment for Sale in Panchsheel Vatika, Birati Kolkata",birati,2,5000000.0,11215,840.0,Unfurnished,5000000.0,50.0,11215,0.2,1000000.0,4000000.0,33483.0,33483.0,DYNAMIC,9579718.0,12319530.0,9579718.0,19348422.0,16698422.0,28657067.0,RENT
"4 BHK Apartment for Sale in Ruchi Angelica Towers at Active Acres, Eastern Metropolitan Bypass Kolkata",em bypass,4,23000000.0,77399,2621.0,Unfurnished,23000000.0,230.0,77399,0.25,5750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,89002743.0,76812743.0,38683125.0,BUY
"3 BHK Apartment for Sale in Shriram Grand City, Uttarpara Chinsurah Kolkata",uttarpara,3,7000000.0,13745,1260.0,Unfurnished,7000000.0,70.0,13745,0.2,1400000.0,5600000.0,46876.0,46876.0,DYNAMIC,9579718.0,12174751.0,9579718.0,27087791.0,23377791.0,41259274.0,RENT
"2 BHK Apartment for Sale in Shristi Apartment, Barrackpore Kolkata",barrackpore,2,3900000.0,10800,810.0,Semi-Furnished,3900000.0,39.0,10800,0.2,780000.0,3120000.0,26116.0,26116.0,DYNAMIC,9579718.0,12481947.0,9579718.0,15091769.0,13024769.0,20957561.0,RENT
"2 BHK Apartment for Sale in Utsa Complex, New Town Kolkata",new town,2,4900000.0,18150,670.0,Semi-Furnished,4900000.0,49.0,18150,0.2,980000.0,3920000.0,32813.0,32813.0,DYNAMIC,9579718.0,12331251.0,9579718.0,18961454.0,16364454.0,22365867.0,RENT
3 BHK Apartment for Sale in Dhakuria Kolkata,dhakuria,3,7000000.0,26502,1000.0,Unfurnished,7000000.0,70.0,26502,0.2,1400000.0,5600000.0,46876.0,46876.0,DYNAMIC,9579718.0,12174751.0,9579718.0,27087791.0,23377791.0,31385691.0,RENT
"2 BHK Apartment for Sale in Eden Flora, Eastern Metropolitan Bypass Kolkata",em bypass,2,4600000.0,26666,903.0,Unfurnished,4600000.0,46.0,26666,0.2,920000.0,3680000.0,30804.0,30804.0,DYNAMIC,9579718.0,12368164.0,9579718.0,17800549.0,15362549.0,10668868.0,BUY
"3 BHK Apartment for Sale in Saltee Splendora, Rajarhat Kolkata",rajarhat,3,9500000.0,40325,1613.0,Semi-Furnished,9500000.0,95.0,40325,0.25,2375000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,36762002.0,31727002.0,31503670.0,BUY
"2 BHK Apartment for Sale in Eden Tolly Lakeside, Kabardanga Kolkata",kabardanga,2,4000000.0,18275,730.0,Semi-Furnished,4000000.0,40.0,18275,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,14595754.0,RENT
2 BHK Apartment for Sale in Jadavpur Kolkata,jadavpur,2,4810000.0,9109,534.0,Unfurnished,4810000.0,48.1,9109,0.2,962000.0,3848000.0,32210.0,32210.0,DYNAMIC,9579718.0,12341801.0,9579718.0,18613182.0,16063882.0,28528928.0,RENT
"2 BHK Apartment for Sale in International Airport, Dum Dum, Jessore Road Kolkata",international airport,2,3400000.0,19540,850.0,Unfurnished,3400000.0,34.0,19540,0.2,680000.0,2720000.0,22768.0,22768.0,DYNAMIC,9579718.0,12599284.0,9579718.0,13156927.0,11354927.0,8069345.0,BUY
1 BHK Apartment for Sale in Baghajatin Colony Kolkata,baghajatin,1,2200000.0,6236,490.0,Semi-Furnished,2200000.0,22.0,6236,0.1,220000.0,1980000.0,16574.0,16574.0,DYNAMIC,9579718.0,12935946.0,9579718.0,8513306.0,7347306.0,11890523.0,RENT
3 BHK Apartment for Sale in Prince Anwar Shah Road Kolkata,prince anwar shah road,3,11200000.0,60954,1385.0,Semi-Furnished,11200000.0,112.0,60954,0.25,2800000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,43340466.0,37404466.0,18837000.0,BUY
"4 BHK Apartment for Sale in Srijan Natura, New Alipore Kolkata",new alipore,4,23100000.0,41235,1552.0,Unfurnished,23100000.0,231.0,41235,0.25,5775000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,89389711.0,77146711.0,53392032.0,BUY
2 BHK Apartment for Sale in Garia Station Road Kolkata,garia station road,2,5000000.0,11653,700.0,Semi-Furnished,5000000.0,50.0,11653,0.2,1000000.0,4000000.0,33483.0,33483.0,DYNAMIC,9579718.0,12319530.0,9579718.0,19348422.0,16698422.0,28384338.0,RENT
"3 BHK Apartment for Sale in Alcove Regency, Eastern Metropolitan Bypass Kolkata",em bypass,3,24000000.0,64966,2200.0,Furnished,24000000.0,240.0,64966,0.25,6000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,92872427.0,80152427.0,40365000.0,BUY
2 BHK Apartment for Sale in Baghajatin Colony Kolkata,baghajatin,2,4500000.0,12727,1000.0,Unfurnished,4500000.0,45.0,12727,0.2,900000.0,3600000.0,30134.0,30134.0,DYNAMIC,9579718.0,12382131.0,9579718.0,17413580.0,15028580.0,23978783.0,RENT
2 BHK Apartment for Sale in Bansdroni Kolkata,bansdroni,2,3000000.0,16183,725.0,Unfurnished,3000000.0,30.0,16183,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,8965847.0,BUY
"2 BHK Apartment for Sale in Northern Heights, Ultadanga Kolkata",ultadanga,2,10500000.0,15789,960.0,Semi-Furnished,10500000.0,105.0,15789,0.25,2625000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,40631687.0,35066687.0,54927431.0,RENT
"3 BHK Apartment for Sale in Green View, Southern Avenue Kolkata",southern avenue,3,13500000.0,46866,1030.0,Furnished,13500000.0,135.0,46866,0.25,3375000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,52240740.0,45085740.0,31150080.0,BUY
2 BHK Apartment for Sale in Kaikhali Kolkata,kaikhali,2,3800000.0,17000,850.0,Semi-Furnished,3800000.0,38.0,17000,0.2,760000.0,3040000.0,25447.0,25447.0,DYNAMIC,9579718.0,12502425.0,9579718.0,14704801.0,12690801.0,14257045.0,RENT
5 BHK House for Sale in Sector 1 Salt Lake City Kolkata,sector 1 salt lake city,5,45000000.0,67771,2500.0,Unfurnished,45000000.0,450.0,67771,0.25,11250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,174135801.0,150285801.0,75684374.0,BUY
3 BHK House for Sale in Airport 2 Number Gate Kolkata,airport 2 number gate,3,7000000.0,13095,1000.0,Unfurnished,7000000.0,70.0,13095,0.2,1400000.0,5600000.0,46876.0,46876.0,DYNAMIC,9579718.0,12174751.0,9579718.0,27087791.0,23377791.0,41600117.0,RENT
5 BHK House for Sale in Tollygunge Kolkata,tollygunge,5,10600000.0,57624,1800.0,Unfurnished,10600000.0,106.0,57624,0.25,2650000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,41018655.0,35400655.0,17827875.0,BUY
3 BHK House for Sale in Salap Kolkata,salap,3,3500000.0,9091,1000.0,Unfurnished,3500000.0,35.0,9091,0.2,700000.0,2800000.0,23438.0,23438.0,DYNAMIC,9579718.0,12572527.0,9579718.0,13543896.0,11688896.0,19244888.0,RENT
4 BHK Apartment for Sale in Patuli Kolkata,patuli,4,7500000.0,27626,1550.0,Furnished,7500000.0,75.0,27626,0.2,1500000.0,6000000.0,50224.0,50224.0,DYNAMIC,9579718.0,12155761.0,9579718.0,29022633.0,25047633.0,34385210.0,RENT
"2 BHK Apartment for Sale in Vinayak Apartment, Chandannagar, Hooghly-Chinsurah Kolkata",chandannagar,2,3220000.0,12750,750.0,Unfurnished,3220000.0,32.2,12750,0.2,644000.0,2576000.0,21563.0,21563.0,DYNAMIC,9579718.0,12654312.0,9579718.0,12460384.0,10753784.0,13863955.0,RENT
3 BHK Apartment for Sale in Jodhpur Park Kolkata,jodhpur park,3,12000000.0,34375,1100.0,Unfurnished,12000000.0,120.0,34375,0.25,3000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,46436214.0,40076214.0,42149649.0,RENT
2 BHK Builder Floor for Sale in Dankuni Kolkata,dankuni,2,1400000.0,10356,510.0,Unfurnished,1400000.0,14.0,10356,0.1,140000.0,1260000.0,10547.0,10547.0,DYNAMIC,9579718.0,13346232.0,9579718.0,5417558.0,4675558.0,1148608.0,BUY
"2 BHK Apartment for Sale in Orbit City, Jadavpur Kolkata",jadavpur,2,8600000.0,19328,1133.0,Semi-Furnished,8600000.0,86.0,19328,0.25,2150000.0,6450000.0,53991.0,53991.0,DYNAMIC,9579718.0,12137320.0,9579718.0,33279286.0,28721286.0,49043607.0,RENT
"3 BHK Apartment for Sale in Vinayak, Action Area 1 Kolkata",action area 1,3,19000000.0,78561,1322.0,Unfurnished,19000000.0,190.0,78561,0.25,4750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,73524005.0,63454005.0,31955625.0,BUY
"2 BHK Apartment for Sale in Unitech Uniworld City Garden, Action Area 3 Kolkata",action area 3,2,10800000.0,41748,1464.0,Semi-Furnished,10800000.0,108.0,41748,0.25,2700000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,41792592.0,36068592.0,32149611.0,BUY
3 BHK Apartment for Sale in Tollygunge Kolkata,tollygunge,3,11700000.0,49717,1553.0,Unfurnished,11700000.0,117.0,49717,0.25,2925000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,45275308.0,39074308.0,25036298.0,BUY
"3 BHK Apartment for Sale in DLF New Town Heights, Rajarhat Kolkata",rajarhat,3,15500000.0,36925,1477.0,Unfurnished,15500000.0,155.0,36925,0.25,3875000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,59980109.0,51765109.0,45275658.0,BUY
3 BHK Apartment for Sale in Andul Kolkata,andul,3,4240000.0,26400,968.0,Unfurnished,4240000.0,42.4,26400,0.2,848000.0,3392000.0,28393.0,28393.0,DYNAMIC,9579718.0,12421228.0,9579718.0,16407462.0,14160262.0,7862656.0,BUY
"3 BHK Apartment for Sale in Naktala, Garia Kolkata",naktala,3,8100000.0,31250,1300.0,Unfurnished,8100000.0,81.0,31250,0.25,2025000.0,6075000.0,50852.0,50852.0,DYNAMIC,9579718.0,12152337.0,9579718.0,31344444.0,27051444.0,34843236.0,RENT
"3 BHK Apartment for Sale in Ambuja Utalika The Condoville, Mukundapur Kolkata",mukundapur,3,31000000.0,82656,2152.0,Unfurnished,31000000.0,310.0,82656,0.25,7750000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,119960218.0,103530218.0,52138125.0,BUY
"4 BHK Apartment for Sale in Urbana NRI Complex, East Kolkata Township Kolkata",east kolkata township,4,66000000.0,71558,2266.0,Unfurnished,66000000.0,660.0,71558,0.25,16500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,255399175.0,220419175.0,111003749.0,BUY
2 BHK Apartment for Sale in Garia Main Road Kolkata,garia main road,2,4000000.0,11547,606.0,Semi-Furnished,4000000.0,40.0,11547,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,21133150.0,RENT
"3 BHK Apartment for Sale in Rosedale Garden, New Town Kolkata",new town,3,24000000.0,60437,2231.0,Semi-Furnished,24000000.0,240.0,60437,0.25,6000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,92872427.0,80152427.0,40365000.0,BUY
"2 BHK Apartment for Sale in Madurdaha, Hussainpur Kolkata",madurdaha,2,5300000.0,20140,1140.0,Unfurnished,5300000.0,53.0,20140,0.2,1060000.0,4240000.0,35491.0,35491.0,DYNAMIC,9579718.0,12289468.0,9579718.0,20509328.0,17700328.0,23688001.0,RENT
3 BHK Apartment for Sale in Anandapur Kolkata,anandapur,3,9590000.0,34615,827.0,Unfurnished,9590000.0,95.9,34615,0.25,2397500.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,37110274.0,32027574.0,37836514.0,RENT
"2 BHK Apartment for Sale in Ambuja Ecospace Residencia, New Town Kolkata",new town,2,11500000.0,18854,696.0,Unfurnished,11500000.0,115.0,18854,0.25,2875000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,44501371.0,38406371.0,54807506.0,RENT
"2 BHK Apartment for Sale in Ambey Gateway, Rajarhat Kolkata",rajarhat,2,14000000.0,30425,1217.0,Unfurnished,14000000.0,140.0,30425,0.25,3500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,54175582.0,46755582.0,49640772.0,RENT
"1 BHK Apartment for Sale in Eden Meghbalika, Baruipur Kolkata",baruipur,1,2200000.0,8295,411.0,Unfurnished,2200000.0,22.0,8295,0.1,220000.0,1980000.0,16574.0,16574.0,DYNAMIC,9579718.0,12935946.0,9579718.0,8513306.0,7347306.0,10265766.0,RENT
"2 BHK Apartment for Sale in Sweet Hut Suvechcha Apartment, Rajarhat Kolkata",rajarhat,2,7060000.0,22050,882.0,Unfurnished,7060000.0,70.6,22050,0.2,1412000.0,5648000.0,47277.0,47277.0,DYNAMIC,9579718.0,12172473.0,9579718.0,27319972.0,23578172.0,35956727.0,RENT
"3 BHK Apartment for Sale in Urban Home Vatika, Kaikhali Kolkata",kaikhali,3,6010000.0,25580,1279.0,Unfurnished,6010000.0,60.1,25580,0.2,1202000.0,4808000.0,40246.0,40246.0,DYNAMIC,9579718.0,12231060.0,9579718.0,23256804.0,20071504.0,23963390.0,RENT
"3 BHK Apartment for Sale in Southern Woods, Mahamaya Tala, Garia Kolkata",mahamaya tala,3,9000000.0,17260,763.0,Unfurnished,9000000.0,90.0,17260,0.25,2250000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,34827160.0,30057160.0,51572617.0,RENT
"3 BHK Apartment for Sale in Vinayak Vista, Lake Town Kolkata",lake town,3,14500000.0,15360,925.0,Unfurnished,14500000.0,145.0,15360,0.25,3625000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,56110425.0,48425425.0,61872772.0,RENT
2 BHK Apartment for Sale in Unique Park Behala Kolkata,unique park behala,2,2700000.0,14000,900.0,Semi-Furnished,2700000.0,27.0,14000,0.1,270000.0,2430000.0,20341.0,20341.0,DYNAMIC,9579718.0,12719029.0,9579718.0,10448148.0,9017148.0,8680589.0,BUY
"3 BHK Apartment for Sale in Madurdaha, Hussainpur Kolkata",madurdaha,3,7200000.0,22084,1250.0,Unfurnished,7200000.0,72.0,22084,0.2,1440000.0,5760000.0,48215.0,48215.0,DYNAMIC,9579718.0,12167155.0,9579718.0,27861728.0,24045728.0,37000500.0,RENT
"3 BHK Apartment for Sale in Urban Tower, Madurdaha, Hussainpur Kolkata",madurdaha,3,8200000.0,22614,1280.0,Furnished,8200000.0,82.0,22614,0.25,2050000.0,6150000.0,51479.0,51479.0,DYNAMIC,9579718.0,12149333.0,9579718.0,31731413.0,27385413.0,43736185.0,RENT
"3 BHK Apartment for Sale in Merlin Elements, New Alipore Kolkata",new alipore,3,22000000.0,30554,1150.0,Unfurnished,22000000.0,220.0,30554,0.25,5500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,85133058.0,73473058.0,62969167.0,BUY
"2 BHK Apartment for Sale in Lake Town Block A, Lake Town Kolkata",lake town,2,4000000.0,8801,530.0,Semi-Furnished,4000000.0,40.0,8801,0.2,800000.0,3200000.0,26786.0,26786.0,DYNAMIC,9579718.0,12462488.0,9579718.0,15478738.0,13358738.0,23032130.0,RENT
"2 BHK Apartment for Sale in Eden Exotica Block K, Nayabad Kolkata",nayabad,2,4400000.0,16374,715.0,Semi-Furnished,4400000.0,44.0,16374,0.2,880000.0,3520000.0,29465.0,29465.0,DYNAMIC,9579718.0,12396097.0,9579718.0,17026612.0,14694612.0,20009007.0,RENT
"3 BHK Apartment for Sale in Park Circus, Ballygunge Kolkata",park circus,3,8800000.0,70536,1185.0,Semi-Furnished,8800000.0,88.0,70536,0.25,2200000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,34053223.0,29389223.0,14800500.0,BUY
"2 BHK Apartment for Sale in Siddha Waterfront, Khardaha Kolkata",khardah,2,4200000.0,11043,656.0,Semi-Furnished,4200000.0,42.0,11043,0.2,840000.0,3360000.0,28125.0,28125.0,DYNAMIC,9579718.0,12427779.0,9579718.0,16252675.0,14026675.0,22996666.0,RENT
"3 BHK Apartment for Sale in Magnolia Sports City, Barrackpore Kolkata",barrackpore,3,5500000.0,8907,668.0,Unfurnished,5500000.0,55.0,8907,0.2,1100000.0,4400000.0,36831.0,36831.0,DYNAMIC,9579718.0,12270179.0,9579718.0,21283265.0,18368265.0,33360263.0,RENT
"4 BHK Villa for Sale in Baishnabghata Patuli Township, Patuli Kolkata",baishnabghata patuli township,4,30000000.0,48923,2120.0,Semi-Furnished,30000000.0,300.0,48923,0.25,7500000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,116090534.0,100190534.0,56674171.0,BUY
3 BHK House for Sale in Santoshpur Kolkata,santoshpur,3,4500000.0,21664,1190.0,Unfurnished,4500000.0,45.0,21664,0.2,900000.0,3600000.0,30134.0,30134.0,DYNAMIC,9579718.0,12382131.0,9579718.0,17413580.0,15028580.0,15224390.0,RENT
2 BHK Apartment for Sale in Garfa Kolkata,garfa,2,3500000.0,16268,723.0,Semi-Furnished,3500000.0,35.0,16268,0.2,700000.0,2800000.0,23438.0,23438.0,DYNAMIC,9579718.0,12572527.0,9579718.0,13543896.0,11688896.0,12471007.0,RENT
"3 BHK Apartment for Sale in Eden Elegante, Eastern Metropolitan Bypass Kolkata",em bypass,3,8500000.0,33960,1150.0,Furnished,8500000.0,85.0,33960,0.25,2125000.0,6375000.0,53363.0,53363.0,DYNAMIC,9579718.0,12140323.0,9579718.0,32892318.0,28387318.0,35300758.0,RENT
8 BHK House for Sale in Garia Kolkata,garia,8,20000000.0,42544,2635.0,Semi-Furnished,20000000.0,200.0,42544,0.25,5000000.0,6530775.0,54667.0,54667.0,DYNAMIC,9579718.0,12134085.0,9579718.0,77393689.0,66793689.0,46761135.0,BUY
2 BHK Apartment for Sale in Birati Kolkata,birati,2,3000000.0,7343,550.0,Semi-Furnished,3000000.0,30.0,7343,0.1,300000.0,2700000.0,22601.0,22601.0,DYNAMIC,9579718.0,12606645.0,9579718.0,11609053.0,10019053.0,16962132.0,RENT
"2 BHK Apartment for Sale in Naktala, Garia Kolkata",naktala,2,1650000.0,9615,400.0,Unfurnished,1650000.0,16.5,9615,0.1,165000.0,1485000.0,12430.0,12430.0,DYNAMIC,9579718.0,13210628.0,9579718.0,6384979.0,5510479.0,4157882.0,BUY
